Number,City,Gender,Age,Income,Illness
50100,New York City,1,43,0,0
50101,New York City,1,41,0,0
50102,New York City,1,30,0,0
50103,New York City,0,59,0,1
50104,New York City,1,56,1,0
50105,New York City,1,36,0,0
50106,New York City,0,40,1,0
50107,New York City,0,51,0,0
50108,New York City,1,53,0,0
50109,New York City,0,37,1,0
50110,New York City,1,34,0,0
50111,New York City,0,47,1,0
50112,New York City,0,61,0,0
50113,New York City,0,48,1,0
50114,New York City,0,53,0,0
50115,New York City,0,32,0,0
50116,New York City,0,60,1,0
50117,New York City,0,61,0,0
50118,New York City,0,45,0,0
50119,New York City,0,41,0,0
50120,New York City,0,45,1,0
50121,New York City,1,28,0,0
50122,New York City,0,53,0,0
50123,New York City,1,62,0,0
50124,New York City,0,57,1,0
50125,New York City,0,39,0,0
50126,New York City,0,33,0,0
50127,New York City,1,50,0,0
50128,New York City,1,58,0,0
50129,New York City,0,33,0,0
50130,New York City,1,52,0,0
50131,New York City,0,46,0,0
50132,New York City,1,31,1,0
50133,New York City,0,48,1,0
50134,New York City,1,25,0,0
50135,New York City,1,50,0,0
50136,New York City,1,62,0,0
50137,New York City,1,45,1,0
50138,New York City,0,46,0,0
50139,New York City,0,45,1,0
50140,New York City,1,58,0,0
50141,New York City,0,32,0,0
50142,New York City,1,36,0,0
50143,New York City,0,60,0,0
50144,New York City,0,37,0,0
50145,New York City,0,28,0,0
50146,New York City,0,34,0,1
50147,New York City,0,36,0,0
50148,New York City,0,31,0,0
50149,New York City,1,39,0,0
50150,New York City,0,52,0,0
50151,New York City,0,53,0,0
50152,New York City,0,38,0,0
50153,New York City,0,57,0,0
50154,New York City,0,25,0,0
50155,New York City,1,44,0,0
50156,New York City,1,60,0,0
50157,New York City,0,65,1,1
50158,New York City,1,45,0,0
50159,New York City,0,26,0,1
50160,New York City,0,29,0,0
50161,New York City,0,31,0,0
50162,New York City,0,40,0,0
50163,New York City,1,37,1,1
50164,New York City,0,64,0,0
50165,New York City,1,44,0,0
50166,New York City,0,28,1,0
50167,New York City,0,56,0,1
50168,New York City,1,26,0,0
50169,New York City,1,30,1,0
50170,New York City,0,62,0,0
50171,New York City,0,27,0,0
50172,New York City,1,25,0,0
50173,New York City,1,28,1,0
50174,New York City,0,37,1,0
50175,New York City,0,28,0,0
50176,New York City,1,62,0,0
50177,New York City,0,50,0,0
50178,New York City,0,39,0,0
50179,New York City,1,44,1,0
50180,New York City,0,34,0,0
50181,New York City,1,54,0,0
50182,New York City,1,51,0,0
50183,New York City,0,37,1,0
50184,New York City,0,57,0,0
50185,New York City,0,31,0,0
50186,New York City,1,56,1,0
50187,New York City,0,64,0,0
50188,New York City,0,28,1,0
50189,New York City,1,60,1,0
50190,New York City,0,43,0,0
50191,New York City,1,37,0,0
50192,New York City,0,37,0,0
50193,New York City,0,52,0,0
50194,New York City,1,55,0,0
50195,New York City,0,28,0,0
50196,New York City,1,61,0,0
50197,New York City,1,35,1,0
50198,New York City,1,46,0,0
50199,New York City,0,56,0,0
50200,New York City,1,34,0,0
50201,New York City,1,55,0,0
50202,New York City,1,29,1,0
50203,New York City,0,60,1,0
50204,New York City,1,35,0,0
50205,New York City,0,27,0,0
50206,New York City,1,43,1,0
50207,New York City,1,31,1,0
50208,New York City,1,26,0,0
50209,New York City,1,50,1,0
50210,New York City,0,48,1,0
50211,New York City,1,58,0,0
50212,New York City,0,64,0,0
50213,New York City,0,37,0,0
50214,New York City,0,56,0,0
50215,New York City,0,62,0,0
50216,New York City,0,35,0,0
50217,New York City,1,64,0,0
50218,New York City,1,60,0,0
50219,New York City,1,48,1,0
50220,New York City,0,41,0,0
50221,New York City,1,27,1,0
50222,New York City,0,46,1,0
50223,New York City,0,45,1,0
50224,New York City,1,29,0,0
50225,New York City,1,35,0,0
50226,New York City,1,61,0,0
50227,New York City,0,56,1,0
50228,New York City,1,61,0,0
50229,New York City,0,56,0,0
50230,New York City,0,49,1,0
50231,New York City,0,63,0,0
50232,New York City,0,33,1,0
50233,New York City,1,33,0,0
50234,New York City,0,41,0,0
50235,New York City,0,28,0,0
50236,New York City,0,55,0,1
50237,New York City,0,59,0,0
50238,New York City,1,45,0,0
50239,New York City,1,36,0,0
50240,New York City,0,39,0,1
50241,New York City,0,48,0,0
50242,New York City,0,48,1,0
50243,New York City,0,50,1,0
50244,New York City,0,51,0,0
50245,New York City,0,50,1,0
50246,New York City,0,50,0,0
50247,New York City,0,51,0,0
50248,New York City,1,44,0,1
50249,New York City,1,62,0,0
50250,New York City,1,40,0,0
50251,New York City,0,64,0,0
50252,New York City,1,35,1,0
50253,New York City,0,37,0,0
50254,New York City,0,56,0,0
50255,New York City,0,57,1,0
50256,New York City,1,59,1,0
50257,New York City,1,38,0,0
50258,New York City,0,40,0,0
50259,New York City,0,50,0,0
50260,New York City,0,64,0,0
50261,New York City,0,30,0,0
50262,New York City,1,64,0,0
50263,New York City,0,39,0,0
50264,New York City,1,64,0,0
50265,New York City,0,27,0,0
50266,New York City,1,39,0,0
50267,New York City,0,29,0,0
50268,New York City,0,51,1,1
50269,New York City,0,34,0,0
50270,New York City,1,39,0,0
50271,New York City,0,33,1,0
50272,New York City,0,61,1,1
50273,New York City,1,29,0,0
50274,New York City,0,62,0,0
50275,New York City,0,34,0,0
50276,New York City,0,48,0,0
50277,New York City,0,49,0,0
50278,New York City,0,32,0,0
50279,New York City,1,35,0,0
50280,New York City,0,28,1,0
50281,New York City,0,41,0,0
50282,New York City,1,54,0,0
50283,New York City,0,53,0,0
50284,New York City,0,53,0,1
50285,New York City,0,27,1,0
50286,New York City,0,55,1,0
50287,New York City,1,40,0,0
50288,New York City,0,58,0,0
50289,New York City,0,65,0,1
50290,New York City,0,29,1,0
50291,New York City,1,46,1,0
50292,New York City,0,27,1,0
50293,New York City,1,36,1,0
50294,New York City,1,28,0,0
50295,New York City,0,50,0,0
50296,New York City,1,63,0,0
50297,New York City,0,61,0,0
50298,New York City,0,32,0,0
50299,New York City,1,47,1,0
50300,New York City,1,35,0,1
50301,New York City,0,53,0,0
50302,New York City,0,49,1,0
50303,New York City,0,63,1,0
50304,New York City,0,44,0,0
50305,New York City,0,57,0,1
50306,New York City,1,54,0,0
50307,New York City,1,61,1,0
50308,New York City,0,63,0,0
50309,New York City,1,39,0,0
50310,New York City,0,48,0,0
50311,New York City,0,34,0,0
50312,New York City,1,64,0,0
50313,New York City,1,34,0,0
50314,New York City,1,47,0,0
50315,New York City,0,57,0,0
50316,New York City,1,59,0,0
50317,New York City,0,55,0,0
50318,New York City,1,51,0,0
50319,New York City,0,46,0,0
50320,New York City,0,54,1,0
50321,New York City,0,54,1,0
50322,New York City,0,28,0,0
50323,New York City,0,35,0,0
50324,New York City,1,31,0,0
50325,New York City,0,59,0,0
50326,New York City,1,35,1,0
50327,New York City,1,62,0,0
50328,New York City,1,35,0,1
50329,New York City,1,39,1,0
50330,New York City,0,39,0,0
50331,New York City,1,47,1,0
50332,New York City,1,39,0,0
50333,New York City,0,46,0,0
50334,New York City,0,44,0,1
50335,New York City,0,38,0,0
50336,New York City,0,57,0,0
50337,New York City,0,28,0,0
50338,New York City,1,45,0,0
50339,New York City,1,62,1,0
50340,New York City,0,50,1,0
50341,New York City,0,42,0,0
50342,New York City,1,58,1,0
50343,New York City,1,62,0,1
50344,New York City,0,49,0,0
50345,New York City,0,45,0,0
50346,New York City,1,35,0,0
50347,New York City,1,37,1,0
50348,New York City,0,62,0,0
50349,New York City,0,52,1,0
50350,New York City,0,60,0,0
50351,New York City,0,47,1,0
50352,New York City,1,25,0,0
50353,New York City,0,31,0,0
50354,New York City,1,36,0,0
50355,New York City,0,48,0,0
50356,New York City,0,59,1,0
50357,New York City,1,38,0,0
50358,New York City,1,31,0,0
50359,New York City,1,31,0,0
50360,New York City,0,64,0,0
50361,New York City,0,61,0,0
50362,New York City,1,60,0,0
50363,New York City,0,27,0,0
50364,New York City,0,61,0,0
50365,New York City,1,55,0,0
50366,New York City,1,59,0,0
50367,New York City,1,28,0,0
50368,New York City,1,57,0,0
50369,New York City,0,33,1,0
50370,New York City,0,29,0,0
50371,New York City,1,39,0,0
50372,New York City,1,50,0,0
50373,New York City,1,62,0,0
50374,New York City,0,61,0,0
50375,New York City,0,26,0,0
50376,New York City,0,41,0,0
50377,New York City,0,35,0,0
50378,New York City,1,35,0,0
50379,New York City,0,39,1,0
50380,New York City,0,64,0,0
50381,New York City,0,62,1,0
50382,New York City,0,51,0,0
50383,New York City,1,60,0,0
50384,New York City,0,43,0,0
50385,New York City,1,59,0,0
50386,New York City,1,43,0,0
50387,New York City,0,48,0,0
50388,New York City,0,42,0,0
50389,New York City,1,33,0,1
50390,New York City,0,40,0,0
50391,New York City,0,33,0,0
50392,New York City,0,36,0,0
50393,New York City,1,61,0,0
50394,New York City,1,46,0,0
50395,New York City,1,65,0,0
50396,New York City,1,52,0,0
50397,New York City,1,61,0,0
50398,New York City,0,51,0,1
50399,New York City,1,25,1,0
50400,New York City,0,39,1,0
50401,New York City,0,34,1,0
50402,New York City,0,56,0,0
50403,New York City,1,26,1,0
50404,New York City,0,46,0,0
50405,New York City,1,55,0,0
50406,New York City,1,30,1,0
50407,New York City,0,62,0,0
50408,New York City,0,49,1,0
50409,New York City,0,26,1,0
50410,New York City,0,50,0,0
50411,New York City,1,49,0,0
50412,New York City,0,40,0,0
50413,New York City,0,51,0,0
50414,New York City,1,37,0,0
50415,New York City,0,41,0,0
50416,New York City,0,28,0,0
50417,New York City,0,58,0,0
50418,New York City,1,40,0,0
50419,New York City,1,38,1,0
50420,New York City,0,33,0,1
50421,New York City,1,51,0,0
50422,New York City,0,47,0,0
50423,New York City,0,31,0,0
50424,New York City,1,41,0,0
50425,New York City,1,63,0,1
50426,New York City,1,26,0,0
50427,New York City,0,35,0,0
50428,New York City,1,62,0,0
50429,New York City,1,30,0,0
50430,New York City,1,35,0,0
50431,New York City,1,56,0,0
50432,New York City,1,38,0,0
50433,New York City,0,46,1,0
50434,New York City,1,52,0,1
50435,New York City,0,46,1,0
50436,New York City,0,52,0,0
50437,New York City,1,63,0,0
50438,New York City,0,35,0,0
50439,New York City,0,48,0,0
50440,New York City,1,34,0,0
50441,New York City,1,40,0,0
50442,New York City,1,41,0,0
50443,New York City,0,55,1,0
50444,New York City,1,30,0,0
50445,New York City,1,45,0,0
50446,New York City,0,45,0,0
50447,New York City,0,61,0,0
50448,New York City,0,54,0,0
50449,New York City,0,61,0,0
50450,New York City,0,27,0,0
50451,New York City,1,51,0,0
50452,New York City,0,31,0,1
50453,New York City,0,30,0,0
50454,New York City,0,56,0,0
50455,New York City,0,53,0,0
50456,New York City,1,58,1,1
50457,New York City,0,25,0,0
50458,New York City,1,36,1,0
50459,New York City,1,36,0,0
50460,New York City,1,47,0,0
50461,New York City,0,49,0,0
50462,New York City,1,63,0,0
50463,New York City,0,63,1,1
50464,New York City,0,46,0,0
50465,New York City,0,41,1,0
50466,New York City,1,49,0,0
50467,New York City,1,42,0,0
50468,New York City,1,63,0,0
50469,New York City,0,57,0,0
50470,New York City,1,61,0,0
50471,New York City,0,65,0,0
50472,New York City,1,48,1,0
50473,New York City,0,53,0,0
50474,New York City,1,60,1,0
50475,New York City,0,50,0,0
50476,New York City,1,53,0,0
50477,New York City,1,48,0,0
50478,New York City,1,47,0,0
50479,New York City,0,48,0,0
50480,New York City,1,43,0,0
50481,New York City,0,37,0,0
50482,New York City,0,44,0,0
50483,New York City,0,48,0,0
50484,New York City,0,42,0,0
50485,New York City,0,36,0,0
50486,New York City,1,52,0,0
50487,New York City,1,27,0,0
50488,New York City,1,28,0,0
50489,New York City,1,56,0,0
50490,New York City,0,39,0,0
50491,New York City,0,55,0,0
50492,New York City,1,57,0,0
50493,New York City,0,38,0,0
50494,New York City,1,38,0,0
50495,New York City,1,37,0,0
50496,New York City,0,37,0,0
50497,New York City,0,40,1,0
50498,New York City,0,64,1,0
50499,New York City,0,54,1,0
50500,New York City,0,50,0,0
50501,New York City,1,41,0,0
50502,New York City,0,35,0,0
50503,New York City,1,63,0,1
50504,New York City,1,50,0,0
50505,New York City,0,53,0,0
50506,New York City,1,64,0,0
50507,New York City,0,35,0,0
50508,New York City,1,45,0,0
50509,New York City,1,46,0,0
50510,New York City,0,26,1,0
50511,New York City,0,64,0,0
50512,New York City,0,52,0,0
50513,New York City,1,48,0,0
50514,New York City,1,49,1,0
50515,New York City,0,53,0,0
50516,New York City,0,43,1,0
50517,New York City,1,55,0,0
50518,New York City,0,35,1,0
50519,New York City,0,59,1,0
50520,New York City,0,35,0,0
50521,New York City,1,34,0,0
50522,New York City,1,53,1,0
50523,New York City,0,46,1,0
50524,New York City,0,50,0,0
50525,New York City,0,41,0,0
50526,New York City,1,30,0,0
50527,New York City,1,40,0,0
50528,New York City,0,48,0,0
50529,New York City,0,49,0,0
50530,New York City,0,52,0,0
50531,New York City,1,49,0,0
50532,New York City,0,55,0,0
50533,New York City,1,42,0,0
50534,New York City,1,38,0,0
50535,New York City,0,53,1,0
50536,New York City,0,33,0,0
50537,New York City,1,63,0,0
50538,New York City,0,63,0,0
50539,New York City,0,32,0,0
50540,New York City,1,46,0,0
50541,New York City,0,33,0,0
50542,New York City,0,65,1,0
50543,New York City,0,49,0,0
50544,New York City,1,51,0,0
50545,New York City,1,65,0,0
50546,New York City,0,44,0,0
50547,New York City,1,65,0,0
50548,New York City,1,59,1,1
50549,New York City,1,27,1,0
50550,New York City,0,60,0,0
50551,New York City,0,44,1,0
50552,New York City,0,26,1,0
50553,New York City,0,62,0,0
50554,New York City,1,60,0,0
50555,New York City,0,46,0,0
50556,New York City,0,60,1,0
50557,New York City,0,44,0,0
50558,New York City,1,63,0,0
50559,New York City,0,33,1,0
50560,New York City,0,43,0,0
50561,New York City,0,60,0,0
50562,New York City,0,50,1,0
50563,New York City,1,63,1,0
50564,New York City,1,41,0,0
50565,New York City,0,28,0,0
50566,New York City,0,62,0,0
50567,New York City,1,56,0,0
50568,New York City,1,32,0,0
50569,New York City,0,40,0,0
50570,New York City,0,51,0,0
50571,New York City,1,50,1,0
50572,New York City,1,30,0,0
50573,New York City,0,60,0,0
50574,New York City,0,49,1,0
50575,New York City,0,47,0,0
50576,New York City,0,63,0,0
50577,New York City,0,45,0,0
50578,New York City,0,29,0,0
50579,New York City,0,57,0,1
50580,New York City,1,34,0,0
50581,New York City,1,50,0,0
50582,New York City,1,36,0,0
50583,New York City,0,53,1,0
50584,New York City,0,42,0,0
50585,New York City,1,31,0,0
50586,New York City,1,36,0,0
50587,New York City,0,47,0,0
50588,New York City,0,45,0,0
50589,New York City,1,49,1,0
50590,New York City,1,48,0,0
50591,New York City,1,61,1,0
50592,New York City,1,62,0,0
50593,New York City,0,29,0,0
50594,New York City,1,54,0,0
50595,New York City,0,42,0,0
50596,New York City,0,57,0,1
50597,New York City,0,59,0,0
50598,New York City,0,33,0,0
50599,New York City,0,27,0,0
50600,New York City,1,30,0,1
50601,New York City,1,40,1,0
50602,New York City,1,43,1,1
50603,New York City,0,47,0,0
50604,New York City,1,36,0,1
50605,New York City,0,44,0,0
50606,New York City,1,31,0,1
50607,New York City,1,35,0,0
50608,New York City,0,34,1,0
50609,New York City,0,47,0,0
50610,New York City,0,38,0,0
50611,New York City,0,46,0,0
50612,New York City,1,60,1,0
50613,New York City,1,60,0,1
50614,New York City,0,52,0,0
50615,New York City,0,47,0,0
50616,New York City,0,53,0,0
50617,New York City,0,30,0,0
50618,New York City,0,32,0,0
50619,New York City,0,55,0,0
50620,New York City,1,30,0,1
50621,New York City,1,57,0,0
50622,New York City,1,50,0,0
50623,New York City,0,31,0,0
50624,New York City,1,27,0,0
50625,New York City,0,50,0,0
50626,New York City,0,36,0,0
50627,New York City,1,47,0,0
50628,New York City,1,35,1,0
50629,New York City,0,31,0,0
50630,New York City,0,29,0,1
50631,New York City,0,34,0,0
50632,New York City,1,31,0,0
50633,New York City,1,56,0,0
50634,New York City,0,26,0,0
50635,New York City,1,47,0,0
50636,New York City,0,31,0,0
50637,New York City,1,37,0,0
50638,New York City,0,36,1,0
50639,New York City,1,50,0,0
50640,New York City,1,52,0,0
50641,New York City,0,60,1,0
50642,New York City,1,46,0,0
50643,New York City,0,26,1,0
50644,New York City,0,29,0,0
50645,New York City,1,43,0,1
50646,New York City,0,42,0,0
50647,New York City,0,49,1,0
50648,New York City,0,49,0,0
50649,New York City,0,61,0,0
50650,New York City,1,43,0,0
50651,New York City,0,58,1,0
50652,New York City,0,54,0,0
50653,New York City,0,53,0,0
50654,New York City,1,59,0,0
50655,New York City,1,25,0,0
50656,New York City,0,56,0,0
50657,New York City,1,63,1,0
50658,New York City,1,52,0,0
50659,New York City,1,55,0,0
50660,New York City,0,27,0,0
50661,New York City,1,45,0,0
50662,New York City,0,39,1,0
50663,New York City,0,41,0,1
50664,New York City,1,55,1,0
50665,New York City,0,34,1,0
50666,New York City,1,61,0,0
50667,New York City,1,34,1,0
